순위,관광지명,주소,분류,외지인 검색 수
56,제주항연안여객터미널,제주 제주시 임항로 111-0,교통시설,3167
57,사계해수욕장,제주 서귀포시,자연경관(하천/해양),3027
58,라마다프라자제주호텔,제주 제주시 탑동로 66-0,호텔,2988
59,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),2983
60,제주신화월드,제주 서귀포시 신화역사로304번길 139-0,복합관광시설,2964
61,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,2928
62,뽀로로&타요테마파크제주,제주 서귀포시 병악로 269-0,테마공원,2905
63,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,2890
64,모슬포항,제주 서귀포시 하모항구로 30-0,자연경관(하천/해양),2868
65,호텔더본제주,제주 서귀포시 색달로 18-0,호텔,2729
66,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,2692
67,표선해수욕장,제주 서귀포시,자연경관(하천/해양),2646
68,성산항,제주 서귀포시,자연경관(하천/해양),2644
69,이마트제주점,제주 제주시 탑동로 38-0,대형마트,2601
70,중문색달해변,제주 서귀포시 중문관광로72번길 0-0,자연경관(하천/해양),2585
71,제주부영호텔&리조트,제주 서귀포시 중문관광로 222-0,호텔,2552
72,만장굴,제주 제주시 만장굴길 182-0,자연생태,2533
73,신라스테이제주,제주 제주시 노연로 100-0,호텔,2479
74,산방산,제주 서귀포시 산방로 218-10,자연경관(산),2475
75,서귀포칼호텔,제주 서귀포시 칠십리로 242-0,호텔,2351
76,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0,호텔,2271
77,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0,웰니스관광,2235
78,한담해안산책로,제주 제주시 애월로 0-0,기타레저스포츠,2219
79,천제연폭포,제주 서귀포시 천제연로 132-0,자연경관(산),2134
80,비밀의숲,제주 제주시,기타레저스포츠,2132
81,금능해수욕장,제주 제주시 금능길 119-10,자연경관(하천/해양),2068
81,호텔리젠트마린,제주 제주시 서부두2길 20-0,호텔,2068
83,베스트웨스턴제주호텔,제주 제주시 도령로 27-0,호텔,1938
84,롯데시티호텔제주,제주 제주시 도령로 83-0,호텔,1932
85,라마다제주시티홀호텔,제주 제주시 중앙로 304-0,호텔,1852
86,호텔휘슬락,제주 제주시 서부두2길 26-0,호텔,1832
87,송악산둘레길,제주 서귀포시,기타레저스포츠,1814
88,제주항공우주박물관,제주 서귀포시 녹차분재로 218-0,전시시설,1812
89,제주항제6부두,제주 제주시 임항로 191-0,자연경관(하천/해양),1810
90,글로스터호텔제주,제주 제주시 삼무로 57-0,호텔,1807
91,한라산등산로영실탐방로,제주 서귀포시,데이트코스,1805
92,세화해수욕장,제주 제주시 충렬로 141-1,자연경관(하천/해양),1730
93,남원큰엉,제주 서귀포시,기타관광,1720
94,제주민속촌,제주 서귀포시 민속해안로 631-34,역사유적지,1704
95,호텔난타,제주 제주시 선돌목동길 56-26,호텔,1695
96,군산오름,제주 서귀포시,자연경관(산),1653
97,중문관광단지,제주 서귀포시,복합관광시설,1642
98,롯데마트제주점,제주 제주시 연북로 1-0,대형마트,1626
99,헬로키티아일랜드,제주 서귀포시 한창로 340-0,기타관광,1621
100,브라운스위트제주호텔앤리조트,제주 서귀포시 고성오조로 94-0,호텔,1593
